info_set_raw,cards_cluster,betting_stage,actions_history,num_previous_actions,last_action,call_probability,fold_probability,raise_probability
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",9,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.023360449675764186,0.0,0.9766395503242359
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",9,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.8605312564156158,0.13946874358438416,0.0
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",9,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.8308151207014117,0.0,0.1691848792985882
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",9,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",9,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,0.0,0.0,1.0
"{""cards_cluster"":9,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",9,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.7890719144502695,0.0,0.21092808554973055
"{""cards_cluster"":10,""history"":[]}",10,pre_flop,{},0,none,0.0,0.23027112325808663,0.7697288767419134
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call""]}]}",10,pre_flop,{'pre_flop': ['call']},1,call,0.31426579765932666,0.0,0.6857342023406734
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise""]}]}",10,pre_flop,{'pre_flop': ['raise']},1,raise,0.4690966423340675,0.0,0.5309033576659326
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.3264515304545013,0.05816812663285692,0.6153803429126418
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""call""]}]}",10,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.2650816465045713,0.11709985227771784,0.617818501217711
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",10,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,1.0,0.0,0.0
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.0,0.0,1.0
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.08043888132837847,0.0,0.9195611186716215
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",10,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.7368421052631582,0.0,0.26315789473684176
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.9960439368080172,0.003956063191982817,0.0
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,0.7660910518053374,0.0,0.23390894819466257
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.7539604177923501,0.0,0.24603958220764977
"{""cards_cluster"":10,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",10,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.0,0.0,1.0
"{""cards_cluster"":11,""history"":[]}",11,pre_flop,{},0,none,0.0,0.0,1.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise""]}]}",11,pre_flop,{'pre_flop': ['raise']},1,raise,0.7262835369567274,0.0,0.2737164630432726
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call""]}]}",11,pre_flop,{'pre_flop': ['call']},1,call,0.10544684033403962,0.0,0.8945531596659604
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""raise""]}]}",11,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.9622823984526112,0.03771760154738875,0.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",11,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.0,0.0,1.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise"",""call""]}]}",11,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.0,0.0,1.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""call""]}]}",11,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.5056990586660374,0.0,0.49430094133396263
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",11,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",11,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.9183469667286946,0.0,0.08165303327130549
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",11,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.652911922324599,0.0,0.34708807767540095
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",11,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.7522332154400294,0.0,0.24776678455997048
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",11,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.006362889983579638,0.0,0.9936371100164204
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",11,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":11,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",11,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,1.0,0.0,0.0
"{""cards_cluster"":12,""history"":[]}",12,pre_flop,{},0,none,0.07343802608853577,0.19662146170730482,0.7299405122041595
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call""]}]}",12,pre_flop,{'pre_flop': ['call']},1,call,0.2758000821647105,0.0,0.7241999178352895
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise""]}]}",12,pre_flop,{'pre_flop': ['raise']},1,raise,0.2458073567390319,0.09742727724489497,0.6567653660160732
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.2454570122128635,0.0,0.7545429877871366
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.8641236848962706,0.12076886993558003,0.015107445168149394
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",12,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.5728020688368968,0.06090034489017969,0.36629758627292347
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""call""]}]}",12,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.6547637367468496,0.14433149030980255,0.20090477294334788
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",12,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.25045908339148976,0.07955817345435935,0.6699827431541507
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.9073503926557843,0.005197586429478737,0.0874520209147369
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.0,0.0,1.0
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,0.0,0.0,1.0
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.4771813904659455,0.0,0.5228186095340545
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":12,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",12,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.0715738886709012,0.0,0.9284261113290988
"{""cards_cluster"":13,""history"":[]}",13,pre_flop,{},0,none,0.5077046476749607,0.4922953523250392,0.0
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call""]}]}",13,pre_flop,{'pre_flop': ['call']},1,call,0.32254379204107614,0.0,0.6774562079589238
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise""]}]}",13,pre_flop,{'pre_flop': ['raise']},1,raise,0.7419472607735693,0.006183221210922041,0.25186951801550866
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.9708397792628868,0.029160220737113215,0.0
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",13,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.6128168858506193,0.01752287121745249,0.3696602429319282
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""call""]}]}",13,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.9525648015907314,0.04109484213557166,0.0063403562736969125
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.044867123662737055,0.0,0.955132876337263
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",13,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.3587059071716744,0.0,0.6412940928283256
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.32916784689264217,0.0,0.6708321531073578
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.0,0.0,1.0
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.8208399786822436,0.0,0.1791600213177565
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,0.7886444699698375,0.0,0.2113555300301626
"{""cards_cluster"":13,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",13,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.12640241166848665,0.0,0.8735975883315135
"{""cards_cluster"":14,""history"":[]}",14,pre_flop,{},0,none,0.07549219377392881,0.48973841307937344,0.4347693931466977
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise""]}]}",14,pre_flop,{'pre_flop': ['raise']},1,raise,0.6920079291798965,0.0,0.30799207082010344
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call""]}]}",14,pre_flop,{'pre_flop': ['call']},1,call,0.09253899690267568,0.0,0.9074610030973244
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.9036161034378501,0.016116052083118358,0.08026784447903147
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",14,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.03664921465968582,0.0,0.9633507853403142
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.5626866601793644,0.0,0.4373133398206355
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""call""]}]}",14,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.0,0.831066987620915,0.16893301237908495
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",14,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.01618662086974748,0.0,0.9838133791302526
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.21465039457861126,0.005392977775254714,0.7799566276461339
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,1.0,0.0,0.0
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.4100082385661072,0.0,0.5899917614338929
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,0.5,0.0,0.5
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":14,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",14,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.810472264698161,0.0,0.18952773530183892
"{""cards_cluster"":15,""history"":[]}",15,pre_flop,{},0,none,0.9896838987443163,0.010316101255683743,0.0
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call""]}]}",15,pre_flop,{'pre_flop': ['call']},1,call,0.08589847223262598,0.0,0.9141015277673741
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise""]}]}",15,pre_flop,{'pre_flop': ['raise']},1,raise,0.26094927399252865,0.0,0.7390507260074713
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""raise""]}]}",15,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.04838043002271782,0.0,0.9516195699772821
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise"",""call""]}]}",15,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.1814478106838309,0.0,0.8185521893161691
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",15,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.8691037686627621,0.0,0.130896231337238
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""call""]}]}",15,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.0,0.0,1.0
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",15,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.1159426980097967,0.0,0.8840573019902033
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",15,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",15,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.0,0.0,1.0
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",15,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.35525125231210114,0.0,0.6447487476878988
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",15,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",15,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.6821860155346604,0.0,0.3178139844653395
"{""cards_cluster"":15,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",15,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.2638888888888889,0.0,0.7361111111111112
"{""cards_cluster"":16,""history"":[]}",16,pre_flop,{},0,none,0.556542735753833,0.2142841566878828,0.22917310755828413
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call""]}]}",16,pre_flop,{'pre_flop': ['call']},1,call,0.46115823634216746,0.0,0.5388417636578325
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise""]}]}",16,pre_flop,{'pre_flop': ['raise']},1,raise,0.011734512984829842,0.0,0.98826548701517
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.7313110060487982,0.08596401502735856,0.18272497892384323
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",16,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.6479268804894598,0.014301347399455369,0.3377717721110848
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""call""]}]}",16,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.2120593396513987,0.0,0.7879406603486012
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.5312266730788762,0.0,0.4687733269211238
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.3920506776203157,0.0,0.6079493223796842
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",16,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise', 'call']}",3,call,0.1409899884385458,0.0,0.8590100115614543
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise"",""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['raise', 'raise', 'call']}",3,call,0.06136071774470922,0.00014320110358893043,0.9384960811517018
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise']}",4,raise,1.0,0.0,0.0
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""raise"",""raise"",""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise', 'call']}",4,call,0.16641447770046008,0.0,0.83358552229954
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'call']}",4,call,1.0,0.0,0.0
"{""cards_cluster"":16,""history"":[{""pre_flop"":[""call"",""raise"",""raise"",""raise"",""call""]}]}",16,pre_flop,"{'pre_flop': ['call', 'raise', 'raise', 'raise', 'call']}",5,call,0.11103050473329551,0.0,0.8889694952667045
"{""cards_cluster"":17,""history"":[]}",17,pre_flop,{},0,none,0.49619919918265326,0.35273010170261254,0.15107069911473425
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""call""]}]}",17,pre_flop,{'pre_flop': ['call']},1,call,0.11616828921265249,0.0,0.8838317107873476
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""raise""]}]}",17,pre_flop,{'pre_flop': ['raise']},1,raise,0.5051260778580873,0.0,0.4948739221419128
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""call"",""raise""]}]}",17,pre_flop,"{'pre_flop': ['call', 'raise']}",2,raise,0.770747091008294,0.008431748466257662,0.22082116052544828
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""raise"",""raise""]}]}",17,pre_flop,"{'pre_flop': ['raise', 'raise']}",2,raise,0.26602414012412234,0.0016951469583048192,0.7322807129175728
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""call"",""call""]}]}",17,pre_flop,"{'pre_flop': ['call', 'call']}",2,call,0.6973808104098898,0.019315704077402716,0.28330348551270745
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""raise"",""call""]}]}",17,pre_flop,"{'pre_flop': ['raise', 'call']}",2,call,0.22709104746083048,0.2760887485911884,0.496820203947981
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""call"",""raise"",""raise""]}]}",17,pre_flop,"{'pre_flop': ['call', 'raise', 'raise']}",3,raise,0.0035826242722794424,0.0,0.9964173757277205
"{""cards_cluster"":17,""history"":[{""pre_flop"":[""raise"",""raise"",""raise""]}]}",17,pre_flop,"{'pre_flop': ['raise', 'raise', 'raise']}",3,raise,1.0,0.0,0.0
